,byVariable,estimate,outlet,ppgid,randomEffVariable,region
0,store32357.0,-0.7546401883700228,GR,115,(0 + logregprice) | store,US
1792,store82218.0,0.2570794665764724,GR,115,(0 + featureonly) | store,US
1793,store82218.0,0.09731110828164848,GR,115,(0 + logseason) | store,US
1794,store84629.0,-0.28831983370597,GR,115,(0 + logregprice) | store,US
1795,store84629.0,-0.44615583370171646,GR,115,(0 + logpriceindex) | store,US
1796,store84629.0,0.0,GR,115,(0 + displayonly) | store,US
1797,store84629.0,0.0,GR,115,(0 + featuredisplay) | store,US
1798,store84629.0,0.6685513443493115,GR,115,(0 + featureonly) | store,US
1799,store84629.0,0.07859605949930226,GR,115,(0 + logseason) | store,US
1800,store102012.0,-0.3124932518791827,GR,115,(0 + logregprice) | store,US
1801,store102012.0,0.3117019805079894,GR,115,(0 + logpriceindex) | store,US
1802,store102012.0,0.0,GR,115,(0 + displayonly) | store,US
1803,store102012.0,0.0,GR,115,(0 + featuredisplay) | store,US
1804,store102012.0,0.07002083079177457,GR,115,(0 + featureonly) | store,US
1805,store102012.0,-0.05270487269077913,GR,115,(0 + logseason) | store,US
1806,store40433.0,1.468363230473355,GR,115,(0 + logregprice) | store,US
1807,store40433.0,-0.45074603621563847,GR,115,(0 + logpriceindex) | store,US
1808,store40433.0,0.05454631009781628,GR,115,(0 + displayonly) | store,US
1809,store40433.0,0.0,GR,115,(0 + featuredisplay) | store,US
1810,store40433.0,0.0,GR,115,(0 + featureonly) | store,US
1811,store40433.0,0.08540564214283507,GR,115,(0 + logseason) | store,US
1812,store61192.0,-0.43908006633457586,GR,115,(0 + logregprice) | store,US
1813,store61192.0,-0.26294170546008094,GR,115,(0 + logpriceindex) | store,US
1814,store61192.0,0.0,GR,115,(0 + displayonly) | store,US
1815,store61192.0,0.0,GR,115,(0 + featuredisplay) | store,US
1816,store61192.0,0.0,GR,115,(0 + featureonly) | store,US
1817,store61192.0,0.1516799269677984,GR,115,(0 + logseason) | store,US
1818,store197136.0,2.0335074199533656,GR,115,(0 + logregprice) | store,US
1819,store197136.0,-0.11504468034730932,GR,115,(0 + logpriceindex) | store,US
1820,store197136.0,0.006550186731906113,GR,115,(0 + displayonly) | store,US
1821,store197136.0,0.0,GR,115,(0 + featuredisplay) | store,US
1822,store197136.0,0.06695300711512908,GR,115,(0 + featureonly) | store,US
1823,store197136.0,-0.11168596210029344,GR,115,(0 + logseason) | store,US
1824,store81985.0,0.0,GR,115,(0 + logregprice) | store,US
1825,store81985.0,0.0,GR,115,(0 + logpriceindex) | store,US
1826,store81985.0,0.0,GR,115,(0 + displayonly) | store,US
1827,store81985.0,0.0,GR,115,(0 + featuredisplay) | store,US
1828,store81985.0,0.0,GR,115,(0 + featureonly) | store,US
1829,store81985.0,0.0,GR,115,(0 + logseason) | store,US
1830,store102037.0,0.0,GR,115,(0 + logregprice) | store,US
1831,store102037.0,-0.4295008462380291,GR,115,(0 + logpriceindex) | store,US
1832,store102037.0,0.0,GR,115,(0 + displayonly) | store,US
1833,store102037.0,0.0,GR,115,(0 + featuredisplay) | store,US
1834,store102037.0,0.17648147078129833,GR,115,(0 + featureonly) | store,US
1835,store102037.0,-0.01033478706649865,GR,115,(0 + logseason) | store,US
1836,store81812.0,-0.512614553920318,GR,115,(0 + logregprice) | store,US
1837,store81812.0,0.8046192697456994,GR,115,(0 + logpriceindex) | store,US
1838,store81812.0,0.0,GR,115,(0 + displayonly) | store,US
1839,store81812.0,0.0,GR,115,(0 + featuredisplay) | store,US
1840,store81812.0,0.0,GR,115,(0 + featureonly) | store,US
1841,store81812.0,-0.05896544952971367,GR,115,(0 + logseason) | store,US
1842,store46060.0,0.29261888598253055,GR,115,(0 + logregprice) | store,US
1843,store46060.0,0.4872568039503301,GR,115,(0 + logpriceindex) | store,US
1844,store46060.0,-0.037432217485803596,GR,115,(0 + displayonly) | store,US
1845,store46060.0,0.0,GR,115,(0 + featuredisplay) | store,US
1846,store46060.0,-0.0034953159732782676,GR,115,(0 + featureonly) | store,US
1847,store46060.0,0.02468324823266504,GR,115,(0 + logseason) | store,US
1848,store46668.0,0.09630184811804147,GR,115,(0 + logregprice) | store,US
1849,store46668.0,-0.0029494173891259873,GR,115,(0 + logpriceindex) | store,US
1850,store46668.0,-0.058280976425362,GR,115,(0 + displayonly) | store,US
1851,store46668.0,0.0,GR,115,(0 + featuredisplay) | store,US
1852,store46668.0,-0.1573364675884291,GR,115,(0 + featureonly) | store,US
1853,store46668.0,0.08644289225268215,GR,115,(0 + logseason) | store,US
1854,store88407.0,0.0,GR,115,(0 + logregprice) | store,US
1855,store88407.0,0.07520638627910056,GR,115,(0 + logpriceindex) | store,US
1856,store88407.0,0.0,GR,115,(0 + displayonly) | store,US
1857,store88407.0,0.0,GR,115,(0 + featuredisplay) | store,US
1858,store88407.0,0.0,GR,115,(0 + featureonly) | store,US
1859,store88407.0,-0.025482824770562927,GR,115,(0 + logseason) | store,US
1860,store69437.0,0.0,GR,115,(0 + logregprice) | store,US
1861,store69437.0,-1.608855572344019,GR,115,(0 + logpriceindex) | store,US
1862,store69437.0,0.0,GR,115,(0 + displayonly) | store,US
1863,store69437.0,0.0,GR,115,(0 + featuredisplay) | store,US
1864,store69437.0,0.5114177970426883,GR,115,(0 + featureonly) | store,US
1865,store69437.0,-0.04593375520445629,GR,115,(0 + logseason) | store,US
1866,store84670.0,0.3376593201027816,GR,115,(0 + logregprice) | store,US
1867,store84670.0,0.07183247969286471,GR,115,(0 + logpriceindex) | store,US
1868,store84670.0,0.0,GR,115,(0 + displayonly) | store,US
1869,store84670.0,0.0,GR,115,(0 + featuredisplay) | store,US
1870,store84670.0,0.43779493011288595,GR,115,(0 + featureonly) | store,US
1871,store84670.0,-0.0063519666149269025,GR,115,(0 + logseason) | store,US
1872,store86280.0,0.0,GR,115,(0 + logregprice) | store,US
1873,store86280.0,-0.06829114459051287,GR,115,(0 + logpriceindex) | store,US
1874,store86280.0,0.0,GR,115,(0 + displayonly) | store,US
1875,store86280.0,0.0,GR,115,(0 + featuredisplay) | store,US
1876,store86280.0,0.043987785668436315,GR,115,(0 + featureonly) | store,US
1877,store86280.0,-0.04030955674945831,GR,115,(0 + logseason) | store,US
1878,store40378.0,0.21678468235188442,GR,115,(0 + logregprice) | store,US
1879,store40378.0,1.1350765931347824,GR,115,(0 + logpriceindex) | store,US
1880,store40378.0,0.0,GR,115,(0 + displayonly) | store,US
1881,store40378.0,0.0,GR,115,(0 + featuredisplay) | store,US
1882,store40378.0,0.0,GR,115,(0 + featureonly) | store,US
1883,store40378.0,0.007613265321422577,GR,115,(0 + logseason) | store,US
1884,store48120.0,0.36786441016693516,GR,115,(0 + logregprice) | store,US
1885,store48120.0,-0.7080143482092622,GR,115,(0 + logpriceindex) | store,US
1886,store48120.0,0.19580773017497777,GR,115,(0 + displayonly) | store,US
1887,store48120.0,0.0,GR,115,(0 + featuredisplay) | store,US
1888,store48120.0,-0.08969726986255445,GR,115,(0 + featureonly) | store,US
1889,store48120.0,-0.00044425480977492625,GR,115,(0 + logseason) | store,US
1890,store48130.0,-0.29282222092115556,GR,115,(0 + logregprice) | store,US
1891,store48130.0,1.0731464866087232,GR,115,(0 + logpriceindex) | store,US
1892,store48130.0,0.0,GR,115,(0 + displayonly) | store,US
1893,store48130.0,0.0,GR,115,(0 + featuredisplay) | store,US
1894,store48130.0,-0.07998484672234317,GR,115,(0 + featureonly) | store,US
1895,store48130.0,-0.13357284637701736,GR,115,(0 + logseason) | store,US
1896,store89619.0,0.337336951219653,GR,115,(0 + logregprice) | store,US
1897,store89619.0,-0.18836624015930906,GR,115,(0 + logpriceindex) | store,US
1898,store89619.0,-0.06400994099390415,GR,115,(0 + displayonly) | store,US
1899,store89619.0,0.0,GR,115,(0 + featuredisplay) | store,US
1900,store89619.0,0.02680619206034017,GR,115,(0 + featureonly) | store,US
1901,store89619.0,-0.12432830712321714,GR,115,(0 + logseason) | store,US
1902,store43824.0,-0.0008502297177975708,GR,147,(0 + logregprice) | store,US
1903,store43824.0,-0.9684567154390438,GR,147,(0 + logpriceindex) | store,US
1904,store43824.0,0.09954354207592998,GR,147,(0 + displayonly) | store,US
1905,store43824.0,-0.026242373449060438,GR,147,(0 + logseason) | store,US
1906,store99850.0,3.3977470651800095e-05,GR,147,(0 + logregprice) | store,US
1907,store99850.0,-0.054218657747638836,GR,147,(0 + logpriceindex) | store,US
1908,store99850.0,0.0,GR,147,(0 + displayonly) | store,US
1909,store99850.0,-0.044303481058605335,GR,147,(0 + logseason) | store,US
1910,store64896.0,0.0019757648261755265,GR,147,(0 + logregprice) | store,US
1911,store64896.0,0.0,GR,147,(0 + logpriceindex) | store,US
1912,store64896.0,0.0,GR,147,(0 + displayonly) | store,US
1913,store64896.0,-0.004870924922508518,GR,147,(0 + logseason) | store,US
1914,store64816.0,0.0,GR,147,(0 + logregprice) | store,US
1915,store64816.0,-0.7389312740064441,GR,147,(0 + logpriceindex) | store,US
1916,store64816.0,0.09983183373561007,GR,147,(0 + displayonly) | store,US
1917,store64816.0,-0.018899236777580566,GR,147,(0 + logseason) | store,US
1918,store83699.0,0.0,GR,147,(0 + logregprice) | store,US
1919,store83699.0,0.0,GR,147,(0 + logpriceindex) | store,US
1920,store83699.0,0.0,GR,147,(0 + displayonly) | store,US
1921,store83699.0,0.0002072498691293165,GR,147,(0 + logseason) | store,US
1922,store33773.0,0.0037698474021988365,GR,147,(0 + logregprice) | store,US
1923,store33773.0,-0.0017271042620158419,GR,147,(0 + logpriceindex) | store,US
1924,store33773.0,-0.026613866721740254,GR,147,(0 + displayonly) | store,US
1925,store33773.0,-0.027895175075573198,GR,147,(0 + logseason) | store,US
1926,store83619.0,0.0,GR,147,(0 + logregprice) | store,US
1927,store83619.0,0.0,GR,147,(0 + logpriceindex) | store,US
1928,store83619.0,0.0,GR,147,(0 + displayonly) | store,US
1929,store83619.0,-0.017564517656665897,GR,147,(0 + logseason) | store,US
1930,store33754.0,0.0,GR,147,(0 + logregprice) | store,US
1931,store33754.0,-1.1867276425758646,GR,147,(0 + logpriceindex) | store,US
1932,store33754.0,0.0,GR,147,(0 + displayonly) | store,US
1933,store33754.0,-0.012021751381196951,GR,147,(0 + logseason) | store,US
1934,store99831.0,-0.0006933057168823351,GR,147,(0 + logregprice) | store,US
1935,store99831.0,0.6642756892727784,GR,147,(0 + logpriceindex) | store,US
1936,store99831.0,0.0,GR,147,(0 + displayonly) | store,US
1937,store99831.0,-0.010782616151587194,GR,147,(0 + logseason) | store,US
1938,store33838.0,0.0,GR,147,(0 + logregprice) | store,US
1939,store33838.0,-0.9280745065303789,GR,147,(0 + logpriceindex) | store,US
1940,store33838.0,0.0,GR,147,(0 + displayonly) | store,US
1941,store33838.0,0.008088273942271473,GR,147,(0 + logseason) | store,US
1942,store33804.0,0.0,GR,147,(0 + logregprice) | store,US
1943,store33804.0,0.7000324706112149,GR,147,(0 + logpriceindex) | store,US
1944,store33804.0,0.0,GR,147,(0 + displayonly) | store,US
1945,store33804.0,0.01121239829816978,GR,147,(0 + logseason) | store,US
1946,store59416.0,0.0,GR,147,(0 + logregprice) | store,US
1947,store59416.0,0.5646675536807757,GR,147,(0 + logpriceindex) | store,US
1948,store59416.0,0.0,GR,147,(0 + displayonly) | store,US
1949,store59416.0,0.019064271045889262,GR,147,(0 + logseason) | store,US
1950,store99872.0,0.0010398159588511408,GR,147,(0 + logregprice) | store,US
1951,store99872.0,-0.25182562850927587,GR,147,(0 + logpriceindex) | store,US
1952,store99872.0,-0.1335418471549938,GR,147,(0 + displayonly) | store,US
1953,store99872.0,0.012538528529780147,GR,147,(0 + logseason) | store,US
1954,store73533.0,-0.006276340390830848,GR,147,(0 + logregprice) | store,US
1955,store73533.0,-0.0811572134405242,GR,147,(0 + logpriceindex) | store,US
1956,store73533.0,0.0,GR,147,(0 + displayonly) | store,US
1957,store73533.0,-0.009873389156597835,GR,147,(0 + logseason) | store,US
1958,store73568.0,0.002015115271753806,GR,147,(0 + logregprice) | store,US
1959,store73568.0,0.2036999285396464,GR,147,(0 + logpriceindex) | store,US
1960,store73568.0,0.0,GR,147,(0 + displayonly) | store,US
1961,store73568.0,-0.006284835530130513,GR,147,(0 + logseason) | store,US
1962,store59480.0,0.0003818149797246194,GR,147,(0 + logregprice) | store,US
1963,store59480.0,-0.6865319164781306,GR,147,(0 + logpriceindex) | store,US
1964,store59480.0,-0.036074403269573306,GR,147,(0 + displayonly) | store,US
1965,store59480.0,0.013840615548050049,GR,147,(0 + logseason) | store,US
1966,store99820.0,0.0002995708848130693,GR,147,(0 + logregprice) | store,US
1967,store99820.0,-0.8425206135554676,GR,147,(0 + logpriceindex) | store,US
1968,store99820.0,0.0,GR,147,(0 + displayonly) | store,US
1969,store99820.0,0.017013990774072313,GR,147,(0 + logseason) | store,US
1970,store83617.0,0.0,GR,147,(0 + logregprice) | store,US
1971,store83617.0,-0.6231315554061175,GR,147,(0 + logpriceindex) | store,US
1972,store83617.0,0.0,GR,147,(0 + displayonly) | store,US
1973,store83617.0,0.02939636092310024,GR,147,(0 + logseason) | store,US
1974,store43842.0,0.000260053602956599,GR,147,(0 + logregprice) | store,US
1975,store43842.0,-0.4931042854063149,GR,147,(0 + logpriceindex) | store,US
1976,store43842.0,0.0,GR,147,(0 + displayonly) | store,US
1977,store43842.0,-0.0005730048090025772,GR,147,(0 + logseason) | store,US
1978,store64887.0,0.0018786802190179665,GR,147,(0 + logregprice) | store,US
1979,store64887.0,1.2513589390085325,GR,147,(0 + logpriceindex) | store,US
1980,store64887.0,0.0,GR,147,(0 + displayonly) | store,US
1981,store64887.0,0.03374833615814755,GR,147,(0 + logseason) | store,US
1982,store73587.0,0.0,GR,147,(0 + logregprice) | store,US
1983,store73587.0,0.05118334349825689,GR,147,(0 + logpriceindex) | store,US
1984,store73587.0,0.0,GR,147,(0 + displayonly) | store,US
1985,store73587.0,0.009625369157260592,GR,147,(0 + logseason) | store,US
1986,store64878.0,0.0,GR,147,(0 + logregprice) | store,US
1987,store64878.0,0.0,GR,147,(0 + logpriceindex) | store,US
1988,store64878.0,0.0,GR,147,(0 + displayonly) | store,US
1989,store64878.0,-0.002268455946399649,GR,147,(0 + logseason) | store,US
1990,store33849.0,0.0,GR,147,(0 + logregprice) | store,US
1991,store33849.0,-1.1066341439292344,GR,147,(0 + logpriceindex) | store,US
1992,store33849.0,0.0,GR,147,(0 + displayonly) | store,US
1993,store33849.0,0.0003302529542570083,GR,147,(0 + logseason) | store,US
1994,store83637.0,-0.003974944601990566,GR,147,(0 + logregprice) | store,US
1995,store83637.0,0.3586235618625224,GR,147,(0 + logpriceindex) | store,US
1996,store83637.0,0.0,GR,147,(0 + displayonly) | store,US
1997,store83637.0,-0.035017591793591776,GR,147,(0 + logseason) | store,US
1998,store113854.0,0.0,GR,147,(0 + logregprice) | store,US
1999,store113854.0,0.0,GR,147,(0 + logpriceindex) | store,US
2000,store113854.0,0.0,GR,147,(0 + displayonly) | store,US
2001,store113854.0,0.0021621100183108234,GR,147,(0 + logseason) | store,US
2002,store43848.0,0.001669611840857123,GR,147,(0 + logregprice) | store,US
2003,store43848.0,0.5510140036384239,GR,147,(0 + logpriceindex) | store,US
2004,store43848.0,0.11812081478064143,GR,147,(0 + displayonly) | store,US
2005,store43848.0,-0.0041874230944284295,GR,147,(0 + logseason) | store,US
2006,store59503.0,-0.00025409757191249653,GR,147,(0 + logregprice) | store,US
2007,store59503.0,0.3356356281338655,GR,147,(0 + logpriceindex) | store,US
2008,store59503.0,0.0,GR,147,(0 + displayonly) | store,US
2009,store59503.0,0.017185051290211917,GR,147,(0 + logseason) | store,US
2010,store63916.0,-0.0026283461944553088,GR,147,(0 + logregprice) | store,US
2011,store63916.0,0.2758376423403295,GR,147,(0 + logpriceindex) | store,US
2012,store63916.0,0.0,GR,147,(0 + displayonly) | store,US
2013,store63916.0,-0.004443674914000649,GR,147,(0 + logseason) | store,US
2014,store43863.0,-0.0013706587890010362,GR,147,(0 + logregprice) | store,US
2015,store43863.0,0.17343335327238374,GR,147,(0 + logpriceindex) | store,US
2016,store43863.0,0.0,GR,147,(0 + displayonly) | store,US
2017,store43863.0,-0.01169354424201603,GR,147,(0 + logseason) | store,US
2018,store64880.0,0.0,GR,147,(0 + logregprice) | store,US
2019,store64880.0,1.226421525806271,GR,147,(0 + logpriceindex) | store,US
2020,store64880.0,0.0,GR,147,(0 + displayonly) | store,US
2021,store64880.0,0.004405747790220133,GR,147,(0 + logseason) | store,US
2022,store166514.0,0.0,GR,147,(0 + logregprice) | store,US
2023,store166514.0,2.1322848443197886,GR,147,(0 + logpriceindex) | store,US
2024,store166514.0,0.12517132555546148,GR,147,(0 + displayonly) | store,US
2025,store166514.0,-0.00283648051208448,GR,147,(0 + logseason) | store,US
2026,store59555.0,0.0011523355825718603,GR,147,(0 + logregprice) | store,US
2027,store59555.0,0.9162012676968125,GR,147,(0 + logpriceindex) | store,US
2028,store59555.0,0.11820208413688515,GR,147,(0 + displayonly) | store,US
2029,store59555.0,-0.01336645289095227,GR,147,(0 + logseason) | store,US
2030,store33845.0,0.0003382070141036286,GR,147,(0 + logregprice) | store,US
2031,store33845.0,-1.7338147036221494,GR,147,(0 + logpriceindex) | store,US
2032,store33845.0,-0.04152063109603488,GR,147,(0 + displayonly) | store,US
2033,store33845.0,-0.0021922392744022786,GR,147,(0 + logseason) | store,US
2034,store59420.0,0.00045491611706387745,GR,147,(0 + logregprice) | store,US
2035,store59420.0,0.340516008781421,GR,147,(0 + logpriceindex) | store,US
2036,store59420.0,0.0,GR,147,(0 + displayonly) | store,US
2037,store59420.0,0.006729418173935135,GR,147,(0 + logseason) | store,US
2038,store83608.0,-0.0017642257288750054,GR,147,(0 + logregprice) | store,US
2039,store83608.0,-0.0536837258465816,GR,147,(0 + logpriceindex) | store,US
2040,store83608.0,0.0,GR,147,(0 + displayonly) | store,US
2041,store83608.0,0.00676405384013255,GR,147,(0 + logseason) | store,US
2042,store64858.0,0.0,GR,147,(0 + logregprice) | store,US
2043,store64858.0,0.0,GR,147,(0 + logpriceindex) | store,US
2044,store64858.0,0.0,GR,147,(0 + displayonly) | store,US
2045,store64858.0,-0.010466354086461538,GR,147,(0 + logseason) | store,US
2046,store43884.0,-0.001955850634567358,GR,147,(0 + logregprice) | store,US
2047,store43884.0,-1.270860997081361,GR,147,(0 + logpriceindex) | store,US
2048,store43884.0,0.0,GR,147,(0 + displayonly) | store,US
2049,store43884.0,-0.015753235655675244,GR,147,(0 + logseason) | store,US
2050,store59415.0,0.0,GR,147,(0 + logregprice) | store,US
2051,store59415.0,0.11625107908472239,GR,147,(0 + logpriceindex) | store,US
2052,store59415.0,0.0,GR,147,(0 + displayonly) | store,US
2053,store59415.0,-0.008311629911539095,GR,147,(0 + logseason) | store,US
2054,store43880.0,0.0019971615666183125,GR,147,(0 + logregprice) | store,US
2055,store43880.0,-0.22888140575501073,GR,147,(0 + logpriceindex) | store,US
2056,store43880.0,0.0,GR,147,(0 + displayonly) | store,US
2057,store43880.0,0.026933341470237213,GR,147,(0 + logseason) | store,US
2058,store166535.0,0.0062921278962435705,GR,147,(0 + logregprice) | store,US
